Impact
bypass intended permissions and remove directories
obtain sensitive information
execute arbitrary code
conduct cross-site scripting
execute arbitrary code
access kernel memory
gain privileges
access arbitrary kernel memory locations
read from arbitrary kernel memory locations
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
denial of service
crash
execute arbitrary code
buffer overflow
execute arbitrary code
execute arbitrary SQL commands
denial of service
execute arbitrary code
denial of service
device reload
gain privileges
denial of service
application termination
execute arbitrary code
execute arbitrary code
denial of service
application termination
execute arbitrary code
execute applications without entering the passcode
denial of service
application termination
execute arbitrary code
execute arbitrary code
bypass intended access restrictions
connect to the X server
bypass intended security restrictions
exploit vulnerabilities in the application
execute arbitrary commands
denial of service
system shutdown
execute arbitrary code
determine when a system is running Parental Controls
execute arbitrary code
execute arbitrary code
denial of service
application termination
execute arbitrary code
bypass cross-realm authentication
believe that the button is used to restrict access only to specific services and applications
bypass intended access restrictions
execute arbitrary code
execute arbitrary code
execute arbitrary code
spoof secure websites
execute arbitrary code
force
execute arbitrary code
execute arbitrary code
unexpected selector
modify copied files
denial of service
gain privileges
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary Applescript
denial of service
denial of service
crash
execute arbitrary code
obtain sensitive information
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
read arbitrary files
execute arbitrary code
execute arbitrary code
denial of service
application crash
execute arbitrary code
execute arbitrary code
gain privileges
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
control the Messenger application
change state
obtain contact information
establish audio or video connections without notification
execute arbitrary code
denial of service
hang and restart
obtain sensitive information
database contents
execute arbitrary code
spoof DNS responses
denial of service
hang
restart
execute arbitrary SQL commands
denial of service
Internet Explorer
read and delete arbitrary files
dot dot
inject arbitrary web script or HTML
inject arbitrary web script or HTML
execute arbitrary local files
dot dot
read arbitrary local files
dot dot
denial of service
daemon crash
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary SQL commands
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
denial of service
crash
execute arbitrary code
inject arbitrary web script or HTML
inject arbitrary web script or HTML
inject arbitrary web script or HTML
denial of service
crash
execute arbitrary code
the cookie to be sent in http requests
capture this cookie
execute arbitrary SQL commands
execute arbitrary SQL commands
inject arbitrary web script or HTML
denial of service
connection slot exhaustion
execute arbitrary SQL commands
inject arbitrary web script or HTML
download a database
obtain sensitive information
execute arbitrary PHP code
execute arbitrary PHP code
execute arbitrary PHP code
read arbitrary files
dot dot
obtain access to any account
execute arbitrary SQL commands
execute arbitrary PHP code
execute arbitrary PHP code
local file inclusion
unknown impact
inject arbitrary web script or HTML
execute arbitrary SQL commands
execute arbitrary shell commands
read system information
bypass authentication mechanisms
obtain management or VPN interface access
denial of service
crash
execute arbitrary code
denial of service
crash
denial of service
process crash
resource exhaustion
execute arbitrary SQL commands the c parameter
inject arbitrary web script or HTML
read arbitrary files
execute arbitrary SQL commands
read arbitrary files
dot dot
execute arbitrary SQL commands
gain privileges
access resources of other vservers
add arbitrary accounts
change the privileges of arbitrary groups
"modify user preferences, including passwords"
conduct brute force guessing attacks against cryptographic keys
bypass intended access restrictions
unspecified other impact in opportunistic circumstances
bypass authentication
login to any account for which an OpenID identity is configured and a password is not configured
denial of service
failed assertion
crash
denial of service
NULL dereference
crash
execute arbitrary SQL commands
steal the passwords
gain privileges
execute arbitrary code
execute arbitrary code
denial of service
system crash
inject arbitrary web script or HTML
inject arbitrary web script or HTML
inject arbitrary web script or HTML
inject arbitrary web script or HTML
perform unspecified actions as unspecified other authenticated users
read arbitrary files
execute arbitrary SQL commands
inject arbitrary web script or HTML
execute arbitrary SQL commands
inject arbitrary web script or HTML
obtain sensitive information
inject arbitrary web script or HTML
inject arbitrary web script or HTML
read arbitrary files
delete arbitrary files
denial of service
dot dot
obtain sensitive information
read arbitrary files
dot dot
modify arbitrary files
dot dot
inject arbitrary web script or HTML
perform actions as administrators
denial of service
inject arbitrary web script or HTML
inject arbitrary web script or HTML
inject arbitrary HTTP headers
conduct HTTP response splitting attacks
inject arbitrary web script or HTML
inject arbitrary web script or HTML
perform actions as administrators
inject arbitrary web script or HTML
inject arbitrary web script or HTML
inject arbitrary web script or HTML
redirect users to arbitrary web sites
bypass authentication
denial of service
denial of service
crash
execute arbitrary code
gain access
obtain unspecified access to a managed device
read data from the pty from another user
read data from the terminal of the user running script
inject arbitrary web script or HTML
execute arbitrary SQL commands
execute arbitrary code
execute arbitrary programs
dot dot backslash
upload
execute arbitrary PHP code
execute arbitrary code
execute arbitrary SQL commands
execute arbitrary code
execute arbitrary code
denial of service
crash
perform actions as administrators
obtain administrative access
execute arbitrary PHP code
include
execute arbitrary files
remote file inclusion
execute arbitrary SQL commands
bypass intended access restrictions
upload and execute arbitrary files
execute arbitrary code
execute arbitrary code
execute arbitrary commands
execute arbitrary commands
execute arbitrary code
inject arbitrary HTML or web script
inject frames from arbitrary web sites
redirect users to arbitrary web sites
conduct phishing attacks
access files
gain privileges
denial of service
execute arbitrary commands
gain administrator privileges
gain administrator privileges
execute arbitrary code
execute arbitrary code
retrieve database credentials
execute arbitrary code
upload and execute arbitrary files
create or delete arbitrary files
read and write portions of arbitrary files
execute arbitrary SQL commands
execute arbitrary SQL commands
execute arbitrary SQL commands
execute arbitrary SQL commands
inject arbitrary web script or HTML
inject arbitrary web script or HTML
read arbitrary files
dot dot
obtain configuration information
denial of service
query flood
execute arbitrary SQL commands
denial of service
port exhaustion
execute arbitrary code
inject arbitrary web script or HTML
change the administrative password
perform other administrative tasks
execute arbitrary SQL commands
execute arbitrary SQL commands
inject arbitrary web script or HTML
denial of service
panic
execute arbitrary SQL commands
CSRF
delete custom editor interfaces
delete items from a feed as privileged users
conduct cross-site scripting
inject arbitrary web script or HTML
gain access to syndicated content
inject arbitrary web script or HTML
lack of escaping of the variable table
execute arbitrary code
execute arbitrary SQL commands
execute arbitrary SQL commands
execute arbitrary SQL commands
execute arbitrary SQL commands
execute arbitrary SQL commands
execute arbitrary PHP code
inject arbitrary web script or HTML
denial of service
crash
execute arbitrary SQL commands
execute arbitrary PHP code
execute arbitrary SQL commands
execute arbitrary PHP code
execute arbitrary SQL commands
execute arbitrary SQL commands
execute arbitrary SQL commands
inject arbitrary web script or HTML
bypass authentication
gain privileges
book a seat more than once
denial of service
crash
execute arbitrary code
denial of service
application crash
execute arbitrary code
obtain database credentials
denial of service
browser crash
obtain sensitive information from another session
execute arbitrary PHP code
execute arbitrary SQL commands
execute arbitrary code
use the server as an inadvertent proxy
execute arbitrary code
execute arbitrary commands
modify configuration settings
execute arbitrary code
denial of service
memory consumption
ICAP
execute arbitrary code
denial of service
application crash
ICAP
create or append to arbitrary files
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
denial of service
execute arbitrary code
denial of service
crash
execute arbitrary code
gain privileges
overwrite arbitrary memory
execute code
denial of service
crash
execute arbitrary SQL commands
execute arbitrary SQL commands
execute arbitrary SQL commands
execute arbitrary SQL commands
accept comments
delete comments
delete articles
denial of service
daemon crash
denial of service
panic
reboot
include and execute arbitrary local files
read arbitrary files
dot dot
inject arbitrary web script or HTML
inject arbitrary web script or HTML
delete arbitrary bugs
perform other administrative tasks
execute arbitrary code
read arbitrary files and list arbitrary directories
encoded dot dot
unknown impact
unknown impact
unknown impact
unknown impact
unknown impact
unknown impact
unknown impact
unknown impact
unknown impact
unknown impact
unknown impact
gain administrative privileges
